plot_id,ibutton_id,doy,date,time,am_pm,unit,value
752,0E00000039721621,044,2-13-16,11:37:00,PM,C,16
752,0E00000039721621,045,2-14-16,1:37:00,AM,C,16
752,0E00000039721621,045,2-14-16,3:37:00,AM,C,16.5
752,0E00000039721621,045,2-14-16,5:37:00,AM,C,15.5
752,0E00000039721621,045,2-14-16,7:37:00,AM,C,17
752,0E00000039721621,045,2-14-16,9:37:00,AM,C,24.5
752,0E00000039721621,045,2-14-16,11:37:00,AM,C,26
752,0E00000039721621,045,2-14-16,1:37:00,PM,C,26
752,0E00000039721621,045,2-14-16,3:37:00,PM,C,21.5
752,0E00000039721621,045,2-14-16,5:37:00,PM,C,17
752,0E00000039721621,045,2-14-16,7:37:00,PM,C,17
752,0E00000039721621,045,2-14-16,9:37:00,PM,C,16.5
752,0E00000039721621,045,2-14-16,11:37:00,PM,C,15.5
752,0E00000039721621,046,2-15-16,1:37:00,AM,C,13.5
752,0E00000039721621,046,2-15-16,3:37:00,AM,C,15.5
752,0E00000039721621,046,2-15-16,5:37:00,AM,C,11.5
752,0E00000039721621,046,2-15-16,7:37:00,AM,C,14.5
752,0E00000039721621,046,2-15-16,9:37:00,AM,C,31.5
752,0E00000039721621,046,2-15-16,11:37:00,AM,C,32.5
752,0E00000039721621,046,2-15-16,1:37:00,PM,C,33.5
752,0E00000039721621,046,2-15-16,3:37:00,PM,C,29
752,0E00000039721621,046,2-15-16,5:37:00,PM,C,19
752,0E00000039721621,046,2-15-16,7:37:00,PM,C,20
752,0E00000039721621,046,2-15-16,9:37:00,PM,C,14
752,0E00000039721621,046,2-15-16,11:37:00,PM,C,13
752,0E00000039721621,047,2-16-16,1:37:00,AM,C,13
752,0E00000039721621,047,2-16-16,3:37:00,AM,C,13
752,0E00000039721621,047,2-16-16,5:37:00,AM,C,12.5
752,0E00000039721621,047,2-16-16,7:37:00,AM,C,15
752,0E00000039721621,047,2-16-16,9:37:00,AM,C,30.5
752,0E00000039721621,047,2-16-16,11:37:00,AM,C,32
752,0E00000039721621,047,2-16-16,1:37:00,PM,C,33
752,0E00000039721621,047,2-16-16,3:37:00,PM,C,29
752,0E00000039721621,047,2-16-16,5:37:00,PM,C,18
752,0E00000039721621,047,2-16-16,7:37:00,PM,C,13.5
752,0E00000039721621,047,2-16-16,9:37:00,PM,C,13.5
752,0E00000039721621,047,2-16-16,11:37:00,PM,C,16
752,0E00000039721621,048,2-17-16,1:37:00,AM,C,12.5
752,0E00000039721621,048,2-17-16,3:37:00,AM,C,14
752,0E00000039721621,048,2-17-16,5:37:00,AM,C,14
752,0E00000039721621,048,2-17-16,7:37:00,AM,C,15
752,0E00000039721621,048,2-17-16,9:37:00,AM,C,17
752,0E00000039721621,048,2-17-16,11:37:00,AM,C,16.5
752,0E00000039721621,048,2-17-16,1:37:00,PM,C,14
752,0E00000039721621,048,2-17-16,3:37:00,PM,C,14.5
752,0E00000039721621,048,2-17-16,5:37:00,PM,C,11
752,0E00000039721621,048,2-17-16,7:37:00,PM,C,10.5
752,0E00000039721621,048,2-17-16,9:37:00,PM,C,10.5
752,0E00000039721621,048,2-17-16,11:37:00,PM,C,10.5
752,0E00000039721621,049,2-18-16,1:37:00,AM,C,10.5
752,0E00000039721621,049,2-18-16,3:37:00,AM,C,9
752,0E00000039721621,049,2-18-16,5:37:00,AM,C,9
752,0E00000039721621,049,2-18-16,7:37:00,AM,C,8.5
752,0E00000039721621,049,2-18-16,9:37:00,AM,C,15.5
752,0E00000039721621,049,2-18-16,11:37:00,AM,C,18
752,0E00000039721621,049,2-18-16,1:37:00,PM,C,19
752,0E00000039721621,049,2-18-16,3:37:00,PM,C,17.5
752,0E00000039721621,049,2-18-16,5:37:00,PM,C,12
752,0E00000039721621,049,2-18-16,7:37:00,PM,C,9
752,0E00000039721621,049,2-18-16,9:37:00,PM,C,8
752,0E00000039721621,049,2-18-16,11:37:00,PM,C,7
752,0E00000039721621,050,2-19-16,1:37:00,AM,C,6.5
752,0E00000039721621,050,2-19-16,3:37:00,AM,C,6
752,0E00000039721621,050,2-19-16,5:37:00,AM,C,6
752,0E00000039721621,050,2-19-16,7:37:00,AM,C,8.5
752,0E00000039721621,050,2-19-16,9:37:00,AM,C,17
752,0E00000039721621,050,2-19-16,11:37:00,AM,C,19.5
