1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 0700000039860321
Is Mission Active?  true
Mission Start:  Thu Feb 04 03:59:00 CST 2016
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  1689
Total Samples:  1689
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2/4/16 3:59:00 AM,C,1.5
2/4/16 5:59:00 AM,C,0.5
2/4/16 7:59:00 AM,C,0.5
2/4/16 9:59:00 AM,C,6
2/4/16 11:59:00 AM,C,11.5
2/4/16 1:59:00 PM,C,12.5
2/4/16 3:59:00 PM,C,14
2/4/16 5:59:00 PM,C,14
2/4/16 7:59:00 PM,C,10
2/4/16 9:59:00 PM,C,7
2/4/16 11:59:00 PM,C,5
2/5/16 1:59:00 AM,C,3.5
2/5/16 3:59:00 AM,C,2
2/5/16 5:59:00 AM,C,1
2/5/16 7:59:00 AM,C,1
2/5/16 9:59:00 AM,C,8
2/5/16 11:59:00 AM,C,15
2/5/16 1:59:00 PM,C,16
2/5/16 3:59:00 PM,C,17
2/5/16 5:59:00 PM,C,16.5
2/5/16 7:59:00 PM,C,19
2/5/16 9:59:00 PM,C,15.5
2/5/16 11:59:00 PM,C,18.5
2/6/16 1:59:00 AM,C,19
2/6/16 3:59:00 AM,C,19
2/6/16 5:59:00 AM,C,19
2/6/16 7:59:00 AM,C,10.5
2/6/16 9:59:00 AM,C,24.5
2/6/16 11:59:00 AM,C,26.5
2/6/16 1:59:00 PM,C,25.5
2/6/16 3:59:00 PM,C,21.5
2/6/16 5:59:00 PM,C,15
2/6/16 7:59:00 PM,C,11.5
2/6/16 9:59:00 PM,C,7
2/6/16 11:59:00 PM,C,13
2/7/16 1:59:00 AM,C,7.5
2/7/16 3:59:00 AM,C,7.5
2/7/16 5:59:00 AM,C,4.5
2/7/16 7:59:00 AM,C,18.5
2/7/16 9:59:00 AM,C,27.5
2/7/16 11:59:00 AM,C,30
2/7/16 1:59:00 PM,C,30
2/7/16 3:59:00 PM,C,25.5
2/7/16 5:59:00 PM,C,12
2/7/16 7:59:00 PM,C,10
2/7/16 9:59:00 PM,C,7
2/7/16 11:59:00 PM,C,14
2/8/16 1:59:00 AM,C,13.5
2/8/16 3:59:00 AM,C,12.5
2/8/16 5:59:00 AM,C,7
2/8/16 7:59:00 AM,C,21
2/8/16 9:59:00 AM,C,28.5
2/8/16 11:59:00 AM,C,31
2/8/16 1:59:00 PM,C,31.5
2/8/16 3:59:00 PM,C,27
2/8/16 5:59:00 PM,C,13
2/8/16 7:59:00 PM,C,13
2/8/16 9:59:00 PM,C,8.5
2/8/16 11:59:00 PM,C,5.5
2/9/16 1:59:00 AM,C,7
2/9/16 3:59:00 AM,C,7
2/9/16 5:59:00 AM,C,5.5
2/9/16 7:59:00 AM,C,17
2/9/16 9:59:00 AM,C,29
2/9/16 11:59:00 AM,C,31.5
2/9/16 1:59:00 PM,C,31.5
2/9/16 3:59:00 PM,C,28.5
2/9/16 5:59:00 PM,C,12.5
2/9/16 7:59:00 PM,C,12.5
2/9/16 9:59:00 PM,C,10
2/9/16 11:59:00 PM,C,8
2/10/16 1:59:00 AM,C,13.5
2/10/16 3:59:00 AM,C,15
2/10/16 5:59:00 AM,C,16
2/10/16 7:59:00 AM,C,22
2/10/16 9:59:00 AM,C,30.5
2/10/16 11:59:00 AM,C,32.5
2/10/16 1:59:00 PM,C,31
